Discipline,HPSA Type,HPSA Sub -Type,Score  Category,Image,County,HPSA ID,HPSA Name,HPSA Status,Last Update Date,State V1,State/Territory,HPSA Score
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Nueces,7489225356,Nueces County - Downtown Corpus Christi,Designated,11/22/2021,Texas,Texas,15
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Lubbock,7489419653,North Lubbock County,Designated,11/22/2021,Texas,Texas,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Lubbock,7489419653,North Lubbock County,Designated,11/22/2021,Texas,Texas,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Lubbock,7489419653,North Lubbock County,Designated,11/22/2021,Texas,Texas,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Lubbock,7489419653,North Lubbock County,Designated,11/22/2021,Texas,Texas,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Lubbock,7489419653,North Lubbock County,Designated,11/22/2021,Texas,Texas,18
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Lubbock,7489419653,North Lubbock County,Designated,11/22/2021,Texas,Texas,18
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Lubbock,7486507946,Central Lubbock County,Designated,09/08/2021,Texas,Texas,12
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,14 - 25,1,Bernalillo,7357681729,Southwest Valley,Designated,12/16/2021,New Mexico,New Mexico,20
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,San Bernardino,7063440783,MSSA 148/Lytle Creek/Wrightwood,Designated,09/10/2021,California,California,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,San Bernardino,7063440783,MSSA 148/Lytle Creek/Wrightwood,Designated,09/10/2021,California,California,9
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Santa Clara,7065794761,MSSA 183b/Milpitas,Designated,08/06/2021,California,California,10
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Riverside,7069429222,MSSA 131b/Temecula North,Designated,03/03/2022,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,San Bernardino,7068705665,MSSA 145.3/Lucerne Valley,Designated,05/24/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
Mental Health,Geographic Area,Geographic HPSA,0 - 13,1,Contra Costa,7065173707,MSSA 18f/Richmond Central,Designated,12/10/2021,California,California,11
